,mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
131,-0.00593099,0.0026854128,-0.004561648,0.019742668,0.0075835586,0.009202242,0.025418134,0.6651061,0.30947572
132,-0.0059582293,0.0027591363,-0.004676014,0.019902587,0.0076642036,0.0092820525,0.025564766,0.6647347,0.30970052
133,-0.0065389574,0.002291508,-0.004910767,0.020217478,0.0078108907,0.009436786,0.025815105,0.66402894,0.3101559
134,-0.00631243,0.0021032915,-0.004667446,0.019963503,0.0076869726,0.009297669,0.02557453,0.66479963,0.30962577
135,-0.007062793,0.0032121912,-0.005664125,0.02071172,0.008043826,0.0097536445,0.026320392,0.6620645,0.31161517
136,-0.0076134503,0.0026544556,-0.0059486777,0.021092474,0.008225858,0.0099461675,0.026629012,0.6612832,0.31208783
137,-0.0090231,0.004654415,-0.0077143162,0.022449613,0.0088810325,0.0108088255,0.027981652,0.6563583,0.31566006
138,-0.00835377,0.0044241175,-0.007020086,0.021935523,0.008639753,0.010485053,0.02750851,0.65800077,0.31449077
139,-0.008135408,0.004232563,-0.0066109896,0.021680176,0.008518994,0.010315418,0.027259313,0.6588449,0.3138958
140,-0.0075821877,0.004250407,-0.0063500702,0.02138412,0.008379102,0.010151386,0.027000751,0.659745,0.31325424
141,-0.00889492,0.0033602715,-0.0069946945,0.022203267,0.008769155,0.010579109,0.027662132,0.65788126,0.31445658
142,-0.009437323,0.0031276643,-0.0073738247,0.022667825,0.008993328,0.0108213425,0.028034734,0.65685004,0.3151152
143,-0.009452343,0.0025610998,-0.0072261244,0.022522926,0.008915424,0.010727048,0.027865695,0.6574605,0.31467387
144,-0.009418279,0.001046136,-0.0067379773,0.02216065,0.008729637,0.010482192,0.027452333,0.65908676,0.3134609
145,-0.008169651,-0.0001436919,-0.00532341,0.020851612,0.008092642,0.009722054,0.026220683,0.6631983,0.31058103
146,-0.006713152,0.0011074767,-0.004626408,0.020004869,0.0076955557,0.009289682,0.025529563,0.6651216,0.30934888
147,-0.0033966005,0.0007299185,-0.001795575,0.017598033,0.0065762997,0.007968187,0.023291305,0.6727527,0.3039561
148,-0.0034973323,0.0010045618,-0.0019458681,0.017748356,0.0066481233,0.008045316,0.023438377,0.67223155,0.30433008
149,-0.0037258863,0.0009203553,-0.0020776242,0.017886043,0.0067112446,0.008113623,0.023558244,0.67184585,0.30459592
150,-0.0033732653,0.00066258013,-0.001752153,0.017597198,0.00657624,0.007959664,0.023278562,0.6728479,0.30387345
151,-0.0036484897,0.0010251626,-0.0020308793,0.017828763,0.0066839457,0.008085072,0.023506457,0.6719745,0.30451915
152,-0.0031659603,0.0008627698,-0.001548022,0.017469168,0.0065180063,0.00788337,0.0231519,0.6732424,0.3036057
153,-0.0028971434,0.00058247894,-0.0012212694,0.01723528,0.006409943,0.0077521205,0.022916269,0.67412627,0.30295748
154,-0.0030366778,0.00038471818,-0.0012379885,0.017260015,0.0064197183,0.007763207,0.022931289,0.67408854,0.30298018
155,-0.003349334,0.0014043152,-0.0019117296,0.01766783,0.0066099167,0.008009791,0.02337466,0.6723036,0.30432168
156,-0.0029039383,0.00056583434,-0.0013324469,0.01726383,0.0064231157,0.007779181,0.02295848,0.6739795,0.303062
157,-0.003361553,0.0015575513,-0.002131462,0.017723441,0.006635189,0.008063674,0.023459122,0.67194587,0.304595
158,-0.0037223399,0.0013386458,-0.0023144484,0.01796186,0.006747067,0.008179247,0.023669463,0.671333,0.30499753
159,-0.003974408,0.0015400797,-0.0026030838,0.018186927,0.0068522096,0.008305013,0.023890767,0.67054355,0.30556569
160,-0.004701078,0.0024121478,-0.0036432147,0.018821776,0.0071464777,0.008701742,0.024556542,0.6679872,0.30745623
161,-0.005220473,0.0016677678,-0.003802985,0.019118369,0.00728637,0.0088374615,0.024790576,0.66747314,0.30773628
162,-0.005358994,0.0012042224,-0.0037465543,0.019169927,0.0073108077,0.008846104,0.024807423,0.6675828,0.30760983
163,-0.0057018995,0.0016268343,-0.004008591,0.019453824,0.0074463487,0.008996487,0.025075462,0.66659385,0.30833063
164,-0.00593549,0.0018658638,-0.0041432083,0.019617498,0.0075235367,0.009079337,0.025221694,0.6660373,0.30874103
165,-0.0060343444,0.0019389987,-0.004291445,0.019688368,0.007554829,0.009127796,0.025293067,0.6657493,0.3089576
166,-0.006406814,0.0014122576,-0.0043821633,0.01985526,0.007631004,0.00920099,0.02540801,0.6655046,0.30908743
167,-0.005715668,0.001440607,-0.0039033443,0.019349456,0.0073913336,0.008933008,0.024953233,0.66696453,0.30808216
168,-0.0054641664,0.0013974607,-0.003597781,0.01914686,0.007297039,0.00880909,0.024752729,0.66765654,0.30759072
169,-0.004069984,0.0016053617,-0.0025033355,0.018220127,0.0068677664,0.008300245,0.023894783,0.67052746,0.30557775
